Date,FHX,FHVEC14,FHVEC30,FG14,FG30,FHX14,FHX30,FHN30,TX4,SQ2,SQ4,SQ14,SQ30,T10N30,DR30,RH14,RH30,RHX30,UG,UG1,UG2,UG3,UG4,UG14,UG30,UX30,UN,UN1,UN2,UN3,UN4,UN14,UN30,PG2,PG3,PG4,PG14,PX14,PN2,PN3,PN4,PN14,class
2005-01-03,80.0,42.142857142857146,32.4,45.42857142857143,35.5,64.28571428571429,51.0,19.666666666666668,82.0,2.0,0.0,16.714285714285715,15.4,-8.766666666666667,19.0,17.928571428571427,13.7,4.0,86.0,77.0,93.0,96.0,94.0,91.14285714285714,93.06666666666666,97.63333333333334,81.0,72.0,79.0,92.0,82.0,83.92857142857143,86.36666666666666,10173,10200,10245,10130.214285714286,10179.285714285714,10058,10184,10215,10070.0,0
2005-01-04,80.0,45.57142857142857,33.63333333333333,49.0,36.73333333333333,67.85714285714286,52.33333333333334,20.666666666666668,95.0,18.0,0.0,12.928571428571427,15.333333333333336,-7.5,20.233333333333334,18.714285714285715,14.066666666666665,4.1,86.0,86.0,77.0,93.0,96.0,91.21428571428572,92.63333333333334,97.53333333333332,77.0,81.0,72.0,79.0,92.0,84.28571428571429,85.76666666666667,10159,10173,10200,10129.0,10179.0,10078,10058,10184,10069.07142857143,0
2005-01-05,60.0,44.57142857142857,34.1,48.0,37.2,66.42857142857143,53.0,21.0,105.0,0.0,2.0,12.928571428571427,15.266666666666667,-8.3,20.83333333333333,18.571428571428573,14.833333333333336,4.7,93.0,86.0,86.0,77.0,93.0,91.0,92.5,97.43333333333334,88.0,77.0,81.0,72.0,79.0,83.85714285714286,85.6,10251,10159,10173,10135.785714285714,10180.785714285714,10221,10078,10058,10075.57142857143,0
2005-01-06,80.0,43.42857142857143,35.166666666666664,47.0,38.333333333333336,65.0,54.33333333333334,22.33333333333333,82.0,0.0,18.0,15.928571428571427,17.266666666666666,-8.333333333333334,21.166666666666668,18.857142857142858,15.2,5.066666666666666,89.0,93.0,86.0,86.0,77.0,90.92857142857143,92.26666666666668,97.33333333333331,80.0,88.0,77.0,81.0,72.0,83.78571428571429,85.16666666666667,10213,10251,10159,10151.07142857143,10195.5,10196,10221,10078,10086.357142857143,0
2005-01-07,110.0,45.35714285714285,37.8,48.57142857142857,40.9,65.71428571428571,57.33333333333334,24.33333333333333,89.0,0.0,0.0,15.0,17.2,-4.033333333333333,21.166666666666668,12.0,15.2,5.066666666666666,84.0,89.0,93.0,86.0,86.0,91.07142857142857,91.93333333333334,97.03333333333332,80.0,80.0,88.0,77.0,81.0,84.28571428571429,84.96666666666667,10208,10213,10251,10166.714285714286,10210.57142857143,10154,10196,10221,10106.285714285714,0
2005-01-08,140.0,48.85714285714285,39.86666666666667,52.28571428571429,43.06666666666667,71.42857142857143,60.66666666666666,25.66666666666667,90.0,60.0,0.0,12.642857142857142,17.333333333333332,-0.5,21.33333333333333,11.285714285714285,15.466666666666667,5.3,72.0,84.0,89.0,93.0,86.0,89.64285714285714,91.03333333333332,96.56666666666666,51.0,80.0,80.0,88.0,77.0,81.85714285714286,83.4,10239,10208,10213,10178.57142857143,10223.42857142857,10152,10154,10196,10118.42857142857,0
2005-01-09,90.0,53.0,41.53333333333333,56.07142857142857,44.53333333333333,76.42857142857143,62.66666666666666,26.66666666666667,73.0,0.0,0.0,14.785714285714285,17.066666666666666,3.533333333333333,21.33333333333333,11.285714285714285,15.466666666666667,5.3,83.0,72.0,84.0,89.0,93.0,88.57142857142857,90.53333333333332,96.3,79.0,51.0,80.0,80.0,88.0,80.64285714285714,82.83333333333333,10191,10239,10208,10186.57142857143,10228.214285714286,10144,10152,10154,10129.785714285714,0
2005-01-10,80.0,56.35714285714285,43.33333333333334,59.214285714285715,46.23333333333333,80.0,64.66666666666667,28.0,91.0,13.0,60.0,16.428571428571427,18.433333333333334,6.2333333333333325,22.066666666666666,12.071428571428573,15.8,5.466666666666668,82.0,83.0,72.0,84.0,89.0,87.5,90.0,96.2,67.0,79.0,51.0,80.0,80.0,78.57142857142857,81.86666666666666,10101,10191,10239,10185.92857142857,10227.714285714286,10036,10144,10152,10131.857142857143,0
2005-01-11,60.0,57.57142857142857,44.3,59.57142857142857,47.23333333333333,80.71428571428571,65.33333333333333,29.0,126.0,30.0,0.0,17.357142857142858,19.133333333333333,8.966666666666667,22.86666666666667,8.214285714285714,16.0,5.533333333333332,91.0,82.0,83.0,72.0,84.0,87.07142857142857,89.76666666666668,96.13333333333334,82.0,67.0,79.0,51.0,80.0,78.21428571428571,81.5,10194,10101,10191,10196.642857142857,10235.642857142857,10164,10036,10144,10144.42857142857,0
2005-01-12,80.0,59.64285714285714,45.6,61.5,48.4,83.57142857142857,67.0,30.0,120.0,41.0,13.0,15.5,20.2,10.9,23.6,8.0,16.366666666666667,5.7333333333333325,84.0,91.0,82.0,83.0,72.0,86.42857142857143,89.36666666666666,96.03333333333332,70.0,82.0,67.0,79.0,51.0,77.14285714285714,80.76666666666667,10162,10194,10101,10193.142857142857,10228.785714285714,10150,10164,10036,10147.5,0
2005-01-13,70.0,59.214285714285715,46.23333333333333,61.214285714285715,49.06666666666667,84.28571428571429,68.0,30.33333333333333,104.0,21.0,30.0,18.214285714285715,21.466666666666665,11.866666666666667,24.03333333333333,9.357142857142858,17.0,6.1,87.0,84.0,91.0,82.0,83.0,85.92857142857143,89.06666666666666,95.86666666666666,76.0,70.0,82.0,67.0,79.0,76.71428571428571,80.23333333333333,10191,10162,10194,10192.07142857143,10228.92857142857,10154,10150,10164,10145.714285714286,0
2005-01-14,30.0,57.42857142857143,45.33333333333334,59.42857142857143,48.26666666666666,82.85714285714286,67.33333333333333,29.66666666666667,140.0,32.0,41.0,20.5,22.266666666666666,9.833333333333334,23.9,8.214285714285714,16.966666666666665,6.066666666666666,96.0,87.0,84.0,91.0,82.0,85.92857142857143,89.3,95.9,85.0,76.0,70.0,82.0,67.0,76.21428571428571,80.33333333333333,10177,10191,10162,10199.357142857143,10235.214285714286,10159,10154,10150,10152.42857142857,0
2005-01-15,40.0,56.07142857142857,44.56666666666667,57.78571428571429,47.46666666666667,78.57142857142857,66.66666666666667,29.33333333333333,113.0,38.0,21.0,25.357142857142854,23.9,7.4,22.63333333333333,7.071428571428571,16.5,5.933333333333334,89.0,96.0,87.0,84.0,91.0,85.64285714285714,89.1,95.9,73.0,85.0,76.0,70.0,82.0,75.78571428571429,79.83333333333333,10230,10177,10191,10208.07142857143,10240.642857142857,10190,10159,10154,10167.57142857143,0
2005-01-16,40.0,52.214285714285715,44.23333333333333,54.0,46.9,74.28571428571429,66.0,29.33333333333333,104.0,32.0,32.0,28.642857142857146,25.7,4.4,19.33333333333333,7.071428571428571,14.3,5.566666666666666,84.0,89.0,96.0,87.0,84.0,86.14285714285714,88.8,95.66666666666669,72.0,73.0,85.0,76.0,70.0,75.78571428571429,79.3,10302,10230,10177,10213.42857142857,10243.857142857143,10278,10190,10159,10176.785714285714,0
2005-01-17,60.0,51.07142857142857,44.56666666666667,52.85714285714285,47.1,72.85714285714286,66.0,30.0,74.0,70.0,38.0,28.642857142857146,25.266666666666666,5.833333333333332,18.933333333333334,10.857142857142858,13.433333333333335,5.166666666666667,92.0,84.0,89.0,96.0,87.0,86.57142857142857,88.86666666666666,95.66666666666669,86.0,72.0,73.0,85.0,76.0,76.14285714285714,79.56666666666666,10295,10302,10230,10204.857142857143,10239.357142857143,10270,10278,10190,10161.357142857143,0
2005-01-18,60.0,48.57142857142857,45.3,50.5,47.86666666666667,71.42857142857143,67.0,30.33333333333333,73.0,64.0,32.0,29.142857142857146,23.566666666666666,8.6,21.166666666666668,17.857142857142858,17.066666666666666,5.9,94.0,92.0,84.0,89.0,96.0,87.14285714285714,88.93333333333334,95.66666666666669,89.0,86.0,72.0,73.0,85.0,77.0,79.93333333333334,10234,10295,10302,10186.0,10221.214285714286,10207,10270,10278,10142.0,0
2005-01-19,70.0,48.78571428571429,46.16666666666666,50.92857142857143,48.8,72.14285714285714,68.33333333333333,31.33333333333333,46.0,0.0,70.0,31.214285714285715,22.36666666666667,12.033333333333333,21.53333333333333,16.714285714285715,17.3,6.033333333333332,90.0,94.0,92.0,84.0,89.0,86.92857142857143,89.06666666666666,95.63333333333334,80.0,89.0,86.0,72.0,73.0,76.42857142857143,80.33333333333333,10131,10234,10295,10174.5,10210.642857142857,10005,10207,10270,10128.5,0
2005-01-20,110.0,51.57142857142857,48.53333333333333,53.64285714285714,51.26666666666666,74.28571428571429,71.0,33.666666666666664,43.0,7.0,64.0,26.92857142857143,20.6,16.866666666666667,22.36666666666667,16.857142857142858,17.733333333333334,6.2333333333333325,85.0,90.0,94.0,92.0,84.0,86.64285714285714,89.06666666666666,95.7,81.0,80.0,89.0,86.0,72.0,76.5,80.63333333333334,9949,10131,10234,10155.92857142857,10191.214285714286,9925,10005,10207,10114.142857142857,0
2005-01-21,80.0,50.214285714285715,48.86666666666667,52.28571428571429,51.6,72.14285714285714,71.0,34.0,69.0,29.0,0.0,29.357142857142854,21.73333333333333,17.7,21.133333333333333,21.285714285714285,18.966666666666665,6.833333333333332,86.0,85.0,90.0,94.0,92.0,86.7857142857143,88.73333333333332,95.46666666666668,79.0,81.0,80.0,89.0,86.0,76.42857142857143,80.13333333333334,10047,9949,10131,10145.07142857143,10180.07142857143,9965,9925,10005,10101.285714285714,0
2005-01-22,70.0,46.35714285714285,47.73333333333333,48.28571428571429,50.46666666666667,67.14285714285714,70.0,33.0,74.0,0.0,7.0,32.0,22.8,14.933333333333335,21.066666666666666,21.928571428571423,19.3,7.133333333333334,88.0,86.0,85.0,90.0,94.0,87.92857142857143,88.66666666666669,95.36666666666666,72.0,79.0,81.0,80.0,89.0,77.92857142857143,79.83333333333333,9979,10047,9949,10148.214285714286,10180.857142857143,9951,9965,9925,10104.5,0
2005-01-23,70.0,44.714285714285715,47.0,46.57142857142857,49.56666666666667,65.71428571428571,69.0,32.666666666666664,71.0,34.0,29.0,31.92857142857143,23.33333333333333,11.733333333333333,20.466666666666665,23.0,16.6,6.2333333333333325,90.0,88.0,86.0,85.0,90.0,88.42857142857143,88.93333333333334,95.46666666666668,76.0,72.0,79.0,81.0,80.0,77.71428571428571,79.93333333333334,10039,9979,10047,10147.285714285714,10180.142857142857,9964,9951,9965,10102.92857142857,0
2005-01-24,50.0,41.785714285714285,46.3,43.85714285714285,48.93333333333333,63.57142857142857,68.66666666666667,32.666666666666664,104.0,50.0,0.0,31.92857142857143,23.16666666666667,9.766666666666667,20.133333333333333,24.07142857142857,16.833333333333332,6.433333333333334,92.0,90.0,88.0,86.0,85.0,89.14285714285714,88.93333333333334,95.56666666666666,72.0,76.0,72.0,79.0,81.0,78.07142857142857,79.5,10145,10039,9979,10151.42857142857,10184.785714285714,10081,9964,9951,10103.785714285714,0
2005-01-25,40.0,40.214285714285715,47.03333333333333,42.285714285714285,49.5,62.14285714285714,69.33333333333333,33.0,68.0,29.0,34.0,33.92857142857143,24.8,10.633333333333333,20.466666666666665,24.357142857142854,17.166666666666668,6.666666666666668,86.0,92.0,90.0,88.0,86.0,88.7857142857143,88.53333333333332,95.53333333333332,73.0,72.0,76.0,72.0,79.0,77.42857142857143,78.73333333333333,10181,10145,10039,10156.714285714286,10190.57142857143,10142,10081,9964,10110.07142857143,0
2005-01-26,30.0,37.5,47.13333333333333,39.785714285714285,49.63333333333333,58.57142857142857,69.33333333333333,33.0,75.0,41.0,50.0,36.857142857142854,26.63333333333333,11.533333333333333,20.466666666666665,23.5,17.166666666666668,6.666666666666668,87.0,86.0,92.0,90.0,88.0,89.0,88.2,95.46666666666668,77.0,73.0,72.0,76.0,72.0,77.92857142857143,78.1,10220,10181,10145,10165.357142857143,10200.0,10162,10142,10081,10117.142857142857,0
2005-01-27,30.0,34.857142857142854,46.43333333333333,37.5,48.7,55.714285714285715,68.66666666666667,32.0,55.0,49.0,29.0,34.92857142857143,26.73333333333333,10.333333333333334,17.933333333333334,22.142857142857146,15.166666666666664,6.2,96.0,87.0,86.0,92.0,90.0,89.64285714285714,88.16666666666669,95.4,92.0,77.0,73.0,72.0,76.0,79.07142857142857,78.26666666666667,10265,10220,10181,10162.785714285714,10198.357142857143,10242,10162,10142,10114.857142857143,0
2005-01-28,20.0,34.5,45.86666666666667,37.142857142857146,48.16666666666666,55.0,68.0,31.33333333333333,20.0,73.0,41.0,32.642857142857146,24.8,9.5,17.433333333333334,22.214285714285715,14.733333333333333,6.033333333333332,98.0,96.0,87.0,86.0,92.0,89.7857142857143,88.33333333333331,95.46666666666668,96.0,92.0,77.0,73.0,72.0,79.85714285714286,78.63333333333334,10298,10265,10220,10152.07142857143,10190.0,10258,10242,10162,10104.214285714286,0
2005-01-29,30.0,33.642857142857146,44.5,37.0,47.13333333333333,54.28571428571429,67.0,30.33333333333333,11.0,11.0,49.0,27.642857142857146,24.8,7.666666666666668,18.5,22.642857142857146,14.933333333333335,6.066666666666666,96.0,98.0,96.0,87.0,86.0,90.28571428571428,88.4,95.46666666666668,93.0,96.0,92.0,77.0,73.0,81.28571428571429,79.0,10194,10298,10265,10148.357142857143,10186.357142857143,10158,10258,10242,10099.214285714286,0
2005-01-30,40.0,34.0,44.23333333333333,37.357142857142854,46.76666666666666,54.28571428571429,66.66666666666667,30.33333333333333,13.0,0.0,73.0,23.214285714285715,24.86666666666667,6.566666666666666,17.2,23.357142857142854,14.733333333333333,6.066666666666666,97.0,96.0,98.0,96.0,87.0,91.21428571428572,88.43333333333334,95.46666666666668,94.0,93.0,96.0,92.0,77.0,82.85714285714286,79.06666666666666,10152,10194,10298,10150.857142857143,10187.214285714286,10129,10158,10258,10102.92857142857,0
2005-01-31,70.0,33.857142857142854,44.46666666666667,37.42857142857143,47.0,55.0,65.66666666666667,30.66666666666667,32.0,0.0,11.0,23.214285714285715,24.8,6.2333333333333325,19.2,25.0,16.733333333333334,6.466666666666668,96.0,97.0,96.0,98.0,96.0,91.5,88.53333333333332,95.43333333333334,93.0,94.0,93.0,96.0,92.0,83.35714285714286,79.53333333333333,10243,10152,10194,10157.214285714286,10191.357142857143,10200,10129,10158,10116.142857142857,1
2005-02-01,50.0,34.0,43.03333333333333,37.357142857142854,45.6,54.28571428571429,64.0,29.33333333333333,20.0,2.0,0.0,23.714285714285715,24.66666666666667,5.433333333333334,19.3,17.285714285714285,16.766666666666666,6.5,87.0,96.0,97.0,96.0,98.0,91.0,88.86666666666666,95.76666666666668,79.0,93.0,94.0,93.0,96.0,82.64285714285714,79.76666666666667,10269,10243,10152,10178.92857142857,10212.642857142857,10259,10200,10129,10136.42857142857,0
2005-02-02,50.0,33.714285714285715,42.23333333333333,36.857142857142854,44.8,52.85714285714285,63.0,28.66666666666667,24.0,0.0,0.0,22.071428571428577,24.86666666666667,5.233333333333333,20.733333333333334,17.857142857142858,17.266666666666666,6.6,95.0,87.0,96.0,97.0,96.0,91.35714285714286,89.16666666666669,96.06666666666666,89.0,79.0,93.0,94.0,93.0,83.28571428571429,80.03333333333333,10220,10269,10243,10195.285714285714,10226.42857142857,10190,10259,10200,10158.07142857143,0
2005-02-03,40.0,28.857142857142854,40.73333333333333,32.07142857142857,43.36666666666667,47.85714285714285,61.66666666666666,27.33333333333333,76.0,14.0,2.0,23.07142857142857,25.33333333333333,4.566666666666666,20.066666666666666,17.428571428571427,17.133333333333333,6.633333333333334,90.0,95.0,87.0,96.0,97.0,91.71428571428572,89.3,96.1,78.0,89.0,79.0,93.0,94.0,83.07142857142857,80.06666666666666,10253,10220,10269,10219.5,10250.5,10209,10190,10259,10182.0,0
2005-02-04,30.0,25.214285714285715,39.833333333333336,28.642857142857146,42.56666666666667,44.28571428571429,60.66666666666666,26.66666666666667,76.0,6.0,0.0,24.42857142857143,27.1,4.0,19.466666666666665,13.0,16.366666666666667,6.033333333333332,92.0,90.0,95.0,87.0,96.0,92.14285714285714,89.26666666666668,96.16666666666669,73.0,78.0,89.0,79.0,93.0,82.64285714285714,79.56666666666666,10276,10253,10220,10239.07142857143,10269.07142857143,10268,10209,10190,10204.642857142857,0
2005-02-05,50.0,24.714285714285715,39.0,28.07142857142857,41.63333333333333,42.857142857142854,59.66666666666666,25.66666666666667,68.0,14.0,14.0,25.92857142857143,27.466666666666665,0.8666666666666667,19.133333333333333,11.785714285714285,16.0,5.666666666666668,76.0,92.0,90.0,95.0,87.0,91.28571428571428,88.83333333333331,95.9,58.0,73.0,78.0,89.0,79.0,81.64285714285714,78.83333333333333,10318,10276,10253,10245.857142857143,10275.357142857143,10286,10268,10209,10214.42857142857,0
2005-02-06,40.0,23.714285714285715,36.9,27.142857142857146,39.56666666666667,40.714285714285715,57.33333333333334,24.0,70.0,53.0,6.0,29.57142857142857,30.13333333333333,-4.466666666666667,19.133333333333333,10.714285714285714,16.0,5.666666666666668,80.0,76.0,92.0,90.0,95.0,90.57142857142857,88.7,95.93333333333334,65.0,58.0,73.0,78.0,89.0,80.85714285714286,78.33333333333333,10313,10318,10276,10252.0,10280.642857142857,10281,10286,10268,10221.42857142857,0
2005-02-07,40.0,23.642857142857146,34.53333333333333,26.92857142857143,37.1,40.0,54.0,22.33333333333333,86.0,71.0,14.0,32.42857142857143,32.4,-8.6,18.966666666666665,8.928571428571429,15.733333333333333,5.433333333333334,87.0,80.0,76.0,92.0,90.0,90.21428571428572,89.2,96.23333333333332,69.0,65.0,58.0,73.0,78.0,80.64285714285714,78.93333333333334,10240,10313,10318,10255.785714285714,10283.0,10218,10281,10286,10228.714285714286,0
2005-02-08,20.0,22.92857142857143,33.0,26.214285714285715,35.56666666666667,38.57142857142857,51.66666666666666,21.33333333333333,90.0,80.0,53.0,34.42857142857143,33.96666666666667,-12.6,18.966666666666665,8.214285714285714,15.733333333333333,5.433333333333334,92.0,87.0,80.0,76.0,92.0,90.64285714285714,89.5,96.43333333333334,76.0,69.0,65.0,58.0,73.0,80.85714285714286,78.83333333333333,10267,10240,10313,10256.92857142857,10282.285714285714,10240,10218,10281,10230.42857142857,0
2005-02-09,50.0,24.214285714285715,32.13333333333333,27.285714285714285,34.73333333333333,40.0,50.66666666666666,20.666666666666668,45.0,81.0,71.0,30.214285714285715,33.06666666666667,-16.2,18.53333333333333,8.428571428571429,15.466666666666667,5.3,92.0,92.0,87.0,80.0,76.0,91.0,89.83333333333331,96.53333333333332,79.0,76.0,69.0,65.0,58.0,81.0,79.23333333333333,10273,10267,10240,10254.285714285714,10279.642857142857,10264,10240,10218,10227.857142857143,0
2005-02-10,70.0,27.285714285714285,32.3,30.07142857142857,34.93333333333333,42.857142857142854,51.0,20.666666666666668,62.0,77.0,80.0,29.42857142857143,32.36666666666667,-17.666666666666668,22.4,18.428571428571427,19.933333333333334,5.8,95.0,92.0,92.0,87.0,80.0,90.92857142857143,89.96666666666668,96.56666666666666,88.0,79.0,76.0,69.0,65.0,80.71428571428571,79.43333333333334,10281,10273,10267,10253.714285714286,10277.214285714286,10266,10264,10240,10228.357142857143,0
2005-02-11,30.0,27.285714285714285,30.766666666666666,30.142857142857146,33.53333333333333,43.57142857142857,49.33333333333334,19.33333333333333,37.0,14.0,81.0,31.214285714285715,32.13333333333333,-18.866666666666667,22.066666666666666,18.785714285714285,19.766666666666666,5.7666666666666675,95.0,95.0,92.0,92.0,87.0,90.71428571428572,90.33333333333331,96.63333333333334,80.0,88.0,79.0,76.0,69.0,79.57142857142857,79.76666666666667,10261,10281,10273,10256.142857142857,10277.714285714286,10222,10266,10264,10227.92857142857,0
2005-02-12,130.0,31.285714285714285,31.466666666666665,34.42857142857143,34.63333333333333,50.714285714285715,51.33333333333334,19.33333333333333,51.0,0.0,77.0,31.214285714285715,30.86666666666667,-17.833333333333332,27.4,35.357142857142854,27.066666666666666,6.5,94.0,95.0,95.0,92.0,92.0,90.57142857142857,90.56666666666666,96.8,85.0,80.0,88.0,79.0,76.0,79.0,80.06666666666666,10186,10261,10281,10235.357142857143,10266.5,10165,10222,10266,10205.5,0
2005-02-13,90.0,33.214285714285715,32.93333333333333,36.642857142857146,36.13333333333333,54.28571428571429,53.33333333333334,20.0,88.0,25.0,14.0,33.57142857142857,30.966666666666665,-15.833333333333336,30.7,39.285714285714285,29.23333333333333,7.0,88.0,94.0,95.0,95.0,92.0,89.92857142857143,90.3,96.7,76.0,85.0,80.0,88.0,79.0,77.71428571428571,79.76666666666667,10186,10186,10261,10212.142857142857,10247.142857142857,10123,10165,10222,10180.785714285714,0
2005-02-14,70.0,32.57142857142857,33.5,35.92857142857143,36.8,54.28571428571429,54.33333333333334,20.0,87.0,0.0,0.0,35.42857142857143,29.5,-14.2,31.7,35.5,30.0,7.2,91.0,88.0,94.0,95.0,95.0,89.57142857142857,90.36666666666666,96.56666666666666,85.0,76.0,85.0,80.0,88.0,77.14285714285714,80.16666666666667,9952,10186,10186,10199.42857142857,10235.5,9886,10123,10165,10167.785714285714,0
2005-02-15,60.0,32.714285714285715,33.93333333333333,36.142857142857146,37.266666666666666,55.0,55.0,20.33333333333333,82.0,35.0,25.0,34.42857142857143,27.36666666666667,-13.4,31.7,35.357142857142854,29.966666666666665,7.166666666666668,87.0,91.0,88.0,94.0,95.0,89.57142857142857,90.46666666666668,96.63333333333334,74.0,85.0,76.0,85.0,80.0,76.78571428571429,80.23333333333333,9944,9952,10186,10194.57142857143,10232.92857142857,9913,9886,10123,10160.214285714286,0
2005-02-16,40.0,31.92857142857143,33.3,35.285714285714285,36.6,54.28571428571429,54.33333333333334,19.666666666666668,112.0,26.0,0.0,38.07142857142857,29.266666666666666,-15.566666666666665,29.7,34.285714285714285,28.2,6.6,79.0,87.0,91.0,88.0,94.0,88.42857142857143,90.03333333333332,96.33333333333331,65.0,74.0,85.0,76.0,85.0,75.07142857142857,79.53333333333333,10042,9944,9952,10193.642857142857,10231.857142857143,10008,9913,9886,10159.07142857143,0
2005-02-17,20.0,30.57142857142857,32.333333333333336,34.07142857142857,35.7,52.85714285714285,53.0,19.0,60.0,0.0,35.0,37.57142857142857,29.266666666666666,-16.8,27.466666666666665,33.785714285714285,24.566666666666666,5.866666666666666,83.0,79.0,87.0,91.0,88.0,87.92857142857143,89.66666666666669,96.16666666666669,72.0,65.0,74.0,85.0,76.0,74.64285714285714,78.96666666666667,10185,10042,9944,10189.92857142857,10227.214285714286,10103,10008,9913,10156.785714285714,0
2005-02-18,60.0,32.07142857142857,32.03333333333333,35.357142857142854,35.3,55.0,52.66666666666666,18.0,56.0,57.0,26.0,33.785714285714285,28.3,-17.566666666666666,28.566666666666666,35.0,24.9,5.933333333333334,86.0,83.0,79.0,87.0,91.0,87.5,89.53333333333332,96.23333333333332,74.0,72.0,65.0,74.0,85.0,74.71428571428571,78.76666666666667,10263,10185,10042,10179.785714285714,10221.285714285714,10252,10103,10008,10143.357142857143,0
2005-02-19,50.0,32.142857142857146,29.93333333333333,35.642857142857146,33.23333333333333,55.0,50.66666666666666,15.666666666666664,21.0,7.0,0.0,31.785714285714285,29.73333333333333,-20.1,28.3,35.42857142857143,24.66666666666667,5.833333333333332,93.0,86.0,83.0,79.0,87.0,88.7142857142857,89.8,96.33333333333331,80.0,74.0,72.0,65.0,74.0,76.28571428571429,78.73333333333333,10266,10263,10185,10167.642857142857,10207.785714285714,10254,10252,10103,10131.5,0
2005-02-20,40.0,32.07142857142857,28.43333333333333,35.857142857142854,31.9,55.0,49.33333333333334,14.666666666666664,25.0,0.0,57.0,28.142857142857146,29.566666666666666,-20.8,30.066666666666666,37.714285714285715,23.66666666666667,5.366666666666666,94.0,93.0,86.0,83.0,79.0,89.7142857142857,90.06666666666666,96.53333333333332,77.0,80.0,74.0,72.0,65.0,77.14285714285714,78.66666666666667,10171,10266,10263,10153.214285714286,10193.357142857143,10093,10254,10252,10117.642857142857,0
2005-02-21,60.0,33.714285714285715,28.63333333333333,37.714285714285715,32.166666666666664,56.42857142857143,49.0,15.333333333333336,14.0,43.0,7.0,24.42857142857143,28.86666666666667,-19.83333333333333,31.36666666666667,38.714285714285715,23.566666666666666,5.066666666666666,89.0,94.0,93.0,86.0,83.0,89.85714285714286,90.1,96.63333333333334,76.0,77.0,80.0,74.0,72.0,77.64285714285714,78.8,10070,10171,10266,10141.92857142857,10184.714285714286,10052,10093,10254,10104.214285714286,0
2005-02-22,70.0,36.214285714285715,29.03333333333333,40.142857142857146,32.56666666666667,60.0,49.0,15.666666666666664,15.0,29.0,0.0,20.5,28.63333333333333,-19.5,30.9,39.0,23.2,5.033333333333333,85.0,89.0,94.0,93.0,86.0,89.35714285714286,89.93333333333334,96.6,75.0,76.0,77.0,80.0,74.0,77.57142857142857,78.76666666666667,10065,10070,10171,10132.07142857143,10175.357142857143,10046,10052,10093,10094.285714285714,0
2005-02-23,40.0,35.714285714285715,29.3,39.714285714285715,32.8,59.28571428571429,48.66666666666666,15.666666666666664,60.0,29.0,43.0,19.785714285714285,27.4,-18.366666666666667,31.53333333333333,39.42857142857143,22.63333333333333,4.633333333333334,92.0,85.0,89.0,94.0,93.0,89.35714285714286,89.93333333333334,96.56666666666666,82.0,75.0,76.0,77.0,80.0,77.78571428571429,79.1,10115,10065,10070,10121.714285714286,10164.142857142857,10076,10046,10052,10086.285714285714,0
2005-02-24,40.0,33.214285714285715,29.03333333333333,37.285714285714285,32.6,57.14285714285714,48.66666666666666,15.333333333333336,46.0,22.0,29.0,21.357142857142858,26.5,-18.4,33.03333333333333,30.42857142857143,22.766666666666666,4.5,91.0,92.0,85.0,89.0,94.0,89.07142857142857,90.1,96.56666666666666,76.0,82.0,75.0,76.0,77.0,76.92857142857143,79.2,10143,10115,10065,10118.92857142857,10162.42857142857,10127,10076,10046,10081.92857142857,0
2005-02-25,20.0,33.5,28.9,37.285714285714285,32.36666666666667,56.42857142857143,48.33333333333334,15.333333333333336,45.0,4.0,29.0,19.642857142857142,24.1,-18.0,33.03333333333333,30.0,22.8,4.533333333333333,94.0,91.0,92.0,85.0,89.0,89.0,90.33333333333331,96.6,90.0,76.0,82.0,75.0,76.0,77.64285714285714,79.63333333333334,10116,10143,10115,10118.92857142857,10161.57142857143,10110,10127,10076,10086.0,0
2005-02-26,60.0,30.57142857142857,29.466666666666665,33.642857142857146,32.833333333333336,51.42857142857143,49.33333333333334,15.666666666666664,24.0,22.0,22.0,19.928571428571427,23.86666666666667,-17.166666666666668,33.03333333333333,12.928571428571427,22.766666666666666,4.5,92.0,94.0,91.0,92.0,85.0,88.85714285714286,90.2,96.63333333333334,82.0,90.0,76.0,82.0,75.0,77.42857142857143,79.3,10147,10116,10143,10134.142857142857,10168.5,10104,10110,10127,10104.714285714286,0
2005-02-27,70.0,28.92857142857143,30.33333333333333,31.785714285714285,33.63333333333333,50.0,51.0,15.666666666666664,15.0,1.0,4.0,23.57142857142857,26.73333333333333,-19.83333333333333,32.9,8.214285714285714,22.7,4.433333333333334,67.0,92.0,94.0,91.0,92.0,87.35714285714286,89.16666666666669,96.3,47.0,82.0,90.0,76.0,82.0,75.35714285714286,77.66666666666667,10186,10147,10116,10156.07142857143,10188.357142857143,10180,10104,10110,10125.642857142857,0
2005-02-28,50.0,28.07142857142857,30.9,30.92857142857143,33.96666666666667,48.57142857142857,51.66666666666666,15.333333333333336,26.0,4.0,22.0,27.785714285714285,29.566666666666666,-23.2,31.83333333333333,6.5,22.466666666666665,4.366666666666666,64.0,67.0,92.0,94.0,91.0,85.42857142857143,88.1,96.06666666666666,43.0,47.0,82.0,90.0,76.0,72.35714285714286,76.0,10165,10186,10147,10168.642857142857,10201.42857142857,10148,10180,10104,10134.0,0
